767;20;154;115;limgrave_barony_163;x;
768;57;152;92;R57G152B92;x;
769;212;85;245;R212G85B245;x;
770;176;152;80;R176G152B80;x;
771;102;183;71;R102G183B71;x;
772;217;216;191;limgrave_barony_8;x;
773;187;82;41;R187G82B41;x;
774;232;227;185;R232G227B185;x;
775;124;248;167;R124G248B167;x;
776;218;39;115;R218G39B115;x;
777;26;92;227;R26G92B227;x;
778;103;168;206;R103G168B206;x;
779;228;13;239;R228G13B239;x;
780;95;181;155;R95G181B155;x;
781;152;90;86;R152G90B86;x;
782;68;192;70;R68G192B70;x;
783;41;65;12;R41G65B12;x;
784;31;21;242;R31G21B242;x;
785;161;146;148;R161G146B148;x;
786;13;204;239;limgrave_barony_170;x;
787;0;225;40;R0G225B40;x;
788;140;76;146;R140G76B146;x;
789;65;224;48;R65G224B48;x;
790;84;147;182;R84G147B182;x;
791;210;124;209;R210G124B209;x;
792;75;51;118;R75G51B118;x;
793;62;110;4;limgrave_barony_123;x;
794;141;193;101;R141G193B101;x;
795;162;90;31;R162G90B31;x;
796;44;44;247;R44G44B247;x;
797;212;27;192;R212G27B192;x;
798;80;86;242;R80G86B242;x;
799;191;219;44;R191G219B44;x;
800;164;71;166;R164G71B166;x;
801;59;67;141;R59G67B141;x;
802;189;234;184;R189G234B184;x;
803;48;149;134;limgrave_barony_137;x;
804;250;83;60;R250G83B60;x;
805;69;75;219;limgrave_barony_119;x;
806;245;68;57;R245G68B57;x;
807;9;200;151;R9G200B151;x;
808;82;254;19;R82G254B19;x;
809;135;194;79;R135G194B79;x;
810;135;196;96;R135G196B96;x;
811;236;215;141;R236G215B141;x;
812;212;220;44;R212G220B44;x;
813;235;79;149;R235G79B149;x;
814;208;176;80;limgrave_barony_143;x;
815;191;18;23;wp_barony_63;x;
816;206;251;176;R206G251B176;x;
817;172;250;90;R172G250B90;x;
818;33;0;22;limgrave_barony_36;x;
819;59;216;222;R59G216B222;x;
820;145;198;241;R145G198B241;x;
821;109;162;249;R109G162B249;x;
822;29;35;143;R29G35B143;x;
823;60;222;148;R60G222B148;x;
824;10;214;151;R10G214B151;x;
825;189;196;217;R189G196B217;x;
826;226;43;35;R226G43B35;x;
827;233;137;81;R233G137B81;x;
828;214;63;109;R214G63B109;x;
829;176;194;5;R176G194B5;x;
830;247;174;91;R247G174B91;x;
831;70;19;43;R70G19B43;x;
832;19;243;159;R19G243B159;x;
833;179;129;35;R179G129B35;x;
834;173;214;177;R173G214B177;x;
835;144;174;113;R144G174B113;x;
836;236;245;147;R236G245B147;x;
837;164;83;3;R164G83B3;x;
838;227;159;218;R227G159B218;x;
839;5;164;145;R5G164B145;x;
840;85;179;40;R85G179B40;x;
841;73;117;33;R73G117B33;x;
842;61;182;149;R61G182B149;x;
843;84;246;108;R84G246B108;x;
844;31;107;154;R31G107B154;x;
845;91;208;205;R91G208B205;x;
846;64;163;174;R64G163B174;x;
847;74;171;154;R74G171B154;x;
848;161;118;240;R161G118B240;x;
849;252;62;110;R252G62B110;x;
850;35;94;247;wp_barony_58;x;
851;109;31;102;R109G31B102;x;
852;179;211;179;R179G211B179;x;
853;249;70;226;R249G70B226;x;
854;56;101;6;R56G101B6;x;
855;103;60;76;R103G60B76;x;
856;205;249;138;R205G249B138;x;
857;186;208;0;R186G208B0;x;
858;175;97;1;R175G97B1;x;
859;21;217;106;R21G217B106;x;
860;204;203;110;R204G203B110;x;
861;125;85;166;limgrave_barony_107;x;
862;169;38;131;R169G38B131;x;
863;254;10;22;wp_barony_62;x;
864;178;80;102;R178G80B102;x;
865;151;222;51;R151G222B51;x;
866;70;52;158;R70G52B158;x;
867;92;222;73;R92G222B73;x;
868;163;22;193;R163G22B193;x;
869;177;178;42;R177G178B42;x;
870;175;103;221;R175G103B221;x;
871;28;162;131;limgrave_barony_152;x;
872;64;129;139;R64G129B139;x;
873;106;196;63;limgrave_barony_158;x;
874;119;157;29;R119G157B29;x;
875;88;28;118;wp_barony_5;x;
876;188;228;125;R188G228B125;x;
877;147;222;119;R147G222B119;x;
878;155;204;36;R155G204B36;x;
879;96;5;155;R96G5B155;x;
880;128;228;6;R128G228B6;x;
881;91;22;53;R91G22B53;x;
882;190;226;170;R190G226B170;x;
883;129;218;92;R129G218B92;x;
884;33;225;83;R33G225B83;x;
885;100;58;170;R100G58B170;x;
886;81;35;24;R81G35B24;x;
887;49;198;117;R49G198B117;x;
888;195;98;118;R195G98B118;x;
889;165;135;206;R165G135B206;x;
890;212;49;35;R212G49B35;x;
891;57;248;30;R57G248B30;x;
892;167;13;24;R167G13B24;x;
893;108;59;222;R108G59B222;x;
894;143;33;46;R143G33B46;x;
895;62;166;21;R62G166B21;x;
896;203;91;174;R203G91B174;x;
897;95;252;138;R95G252B138;x;
898;42;54;17;limgrave_barony_113;x;
899;160;111;169;R160G111B169;x;
900;27;69;103;R27G69B103;x;
901;20;185;115;R20G185B115;x;
902;76;254;92;R76G254B92;x;
903;67;142;129;R67G142B129;x;
904;36;224;242;R36G224B242;x;
905;125;185;115;R125G185B115;x;
906;242;160;125;R242G160B125;x;
907;4;74;199;R4G74B199;x;
908;101;156;49;R101G156B49;x;
909;254;109;172;R254G109B172;x;
910;134;81;143;R134G81B143;x;
911;180;127;176;R180G127B176;x;
912;109;201;198;R109G201B198;x;
913;146;183;41;R146G183B41;x;
914;79;176;135;R79G176B135;x;
915;132;176;241;R132G176B241;x;
916;230;122;191;R230G122B191;x;
917;141;15;57;limgrave_barony_56;x;
918;238;135;19;R238G135B19;x;
919;158;191;53;R158G191B53;x;
920;52;165;64;R52G165B64;x;
921;72;71;80;limgrave_barony_161;x;
922;250;251;73;R250G251B73;x;
923;148;34;69;R148G34B69;x;
924;164;94;227;R164G94B227;x;
925;70;41;247;R70G41B247;x;
926;100;81;114;R100G81B114;x;
927;224;195;229;R224G195B229;x;
928;217;227;24;R217G227B24;x;
929;134;38;235;R134G38B235;x;
930;113;152;113;R113G152B113;x;
931;42;165;47;R42G165B47;x;
932;162;115;159;R162G115B159;x;
933;96;96;100;R96G96B100;x;
934;198;14;76;R198G14B76;x;
935;228;105;23;R228G105B23;x;
936;221;205;240;R221G205B240;x;
937;110;247;167;R110G247B167;x;
938;83;11;217;R83G11B217;x;
939;161;176;162;R161G176B162;x;
940;241;52;163;R241G52B163;x;
941;68;52;253;R68G52B253;x;
942;74;90;128;R74G90B128;x;
943;69;220;109;R69G220B109;x;
944;219;61;141;R219G61B141;x;
945;246;220;230;R246G220B230;x;
946;218;115;177;R218G115B177;x;
947;108;144;222;R108G144B222;x;
948;138;226;46;R138G226B46;x;
949;52;194;5;R52G194B5;x;
950;115;150;107;R115G150B107;x;
951;37;69;81;R37G69B81;x;
952;124;13;55;R124G13B55;x;
953;188;229;65;R188G229B65;x;
954;73;39;255;R73G39B255;x;
955;34;222;230;R34G222B230;x;
956;35;202;45;R35G202B45;x;
957;241;153;185;R241G153B185;x;
958;211;0;215;R211G0B215;x;
959;26;20;3;R26G20B3;x;
960;52;113;43;R52G113B43;x;
961;77;168;6;R77G168B6;x;
962;19;65;51;R19G65B51;x;
963;112;169;192;limgrave_barony_79;x;
964;30;178;33;R30G178B33;x;
965;231;17;164;R231G17B164;x;
966;3;237;97;limgrave_barony_191;x;
967;85;8;86;R85G8B86;x;
968;118;121;100;R118G121B100;x;
969;68;237;121;R68G237B121;x;
970;162;106;166;wp_barony_2;x;
971;161;224;82;R161G224B82;x;
972;142;211;106;R142G211B106;x;
973;182;112;187;R182G112B187;x;
974;215;225;212;R215G225B212;x;
975;84;166;144;limgrave_barony_43;x;
976;232;23;137;R232G23B137;x;
977;78;116;175;limgrave_barony_121;x;
978;248;81;54;wp_barony_71;x;
979;247;155;50;R247G155B50;x;
980;202;167;167;R202G167B167;x;
981;217;175;24;R217G175B24;x;
982;167;20;235;R167G20B235;x;
983;98;235;191;R98G235B191;x;
984;154;249;232;R154G249B232;x;
985;35;66;250;R35G66B250;x;
986;220;175;161;R220G175B161;x;
987;59;26;5;R59G26B5;x;
988;255;237;89;R255G237B89;x;
989;119;0;59;R119G0B59;x;
990;145;172;201;R145G172B201;x;
991;220;94;78;R220G94B78;x;
992;81;153;11;R81G153B11;x;
993;177;64;221;R177G64B221;x;
994;96;40;198;R96G40B198;x;
995;182;232;214;R182G232B214;x;
996;207;255;240;R207G255B240;x;
997;142;68;163;R142G68B163;x;
998;206;34;117;R206G34B117;x;
999;243;106;21;R243G106B21;x;
1000;118;14;143;R118G14B143;x;
1001;40;137;175;R40G137B175;x;
1002;9;157;62;R9G157B62;x;
1003;95;248;60;R95G248B60;x;
1004;98;217;185;R98G217B185;x;
1005;10;157;127;R10G157B127;x;
1006;23;66;146;limgrave_barony_116;x;
1007;83;231;39;R83G231B39;x;
1008;131;221;175;R131G221B175;x;
1009;205;244;69;R205G244B69;x;
1010;24;252;40;R24G252B40;x;
1011;246;28;120;R246G28B120;x;
1012;233;224;106;R233G224B106;x;
1013;89;163;192;R89G163B192;x;
1014;44;25;148;R44G25B148;x;
1015;170;185;127;R170G185B127;x;
1016;22;18;243;R22G18B243;x;
1017;3;41;80;R3G41B80;x;
1018;85;107;235;R85G107B235;x;
1019;202;28;251;R202G28B251;x;
1020;58;88;183;R58G88B183;x;
1021;24;59;178;R24G59B178;x;
1022;193;217;179;R193G217B179;x;
1023;97;243;147;R97G243B147;x;
1024;112;205;132;R112G205B132;x;
1025;13;221;214;R13G221B214;x;
1026;232;224;67;R232G224B67;x;
1027;33;49;183;R33G49B183;x;
1028;115;190;24;R115G190B24;x;
1029;6;135;95;R6G135B95;x;
1030;8;239;159;R8G239B159;x;
1031;237;226;252;wp_barony_50;x;
1032;117;48;209;R117G48B209;x;
1033;248;15;185;R248G15B185;x;
1034;91;61;40;R91G61B40;x;
1035;89;220;75;R89G220B75;x;
1036;34;165;187;R34G165B187;x;
1037;163;227;93;R163G227B93;x;
1038;217;98;236;R217G98B236;x;
1039;231;11;143;R231G11B143;x;
1040;109;136;171;R109G136B171;x;
1041;43;6;231;R43G6B231;x;
1042;18;118;232;R18G118B232;x;
1043;132;220;191;R132G220B191;x;
1044;171;111;132;R171G111B132;x;
1045;136;27;245;R136G27B245;x;
1046;239;62;106;R239G62B106;x;
1047;223;12;150;R223G12B150;x;
1048;255;106;63;R255G106B63;x;
1049;219;166;117;R219G166B117;x;
1050;106;161;66;R106G161B66;x;
1051;140;19;125;R140G19B125;x;
1052;176;255;38;R176G255B38;x;
1053;25;190;97;R25G190B97;x;
1054;57;43;3;R57G43B3;x;
1055;251;247;130;R251G247B130;x;
1056;242;81;165;R242G81B165;x;
1057;87;167;174;R87G167B174;x;
1058;210;21;37;R210G21B37;x;
1059;189;76;51;R189G76B51;x;
1060;221;78;87;R221G78B87;x;
1061;246;100;160;R246G100B160;x;
1062;202;109;21;R202G109B21;x;
1063;220;185;233;R220G185B233;x;
1064;109;46;92;R109G46B92;x;
1065;58;60;204;limgrave_barony_188;x;
1066;52;115;252;wp_barony_7;x;
1067;182;196;248;R182G196B248;x;
1068;34;101;88;R34G101B88;x;
1069;138;112;23;R138G112B23;x;
1070;111;185;125;R111G185B125;x;
1071;102;252;92;R102G252B92;x;
1072;19;88;117;R19G88B117;x;
1073;20;185;53;R20G185B53;x;
1074;200;254;25;R200G254B25;x;
1075;204;22;193;wp_barony_41;x;
1076;127;112;180;R127G112B180;x;
1077;202;195;14;R202G195B14;x;
1078;248;31;58;R248G31B58;x;
1079;21;201;81;R21G201B81;x;
1080;51;7;111;R51G7B111;x;
1081;192;34;227;R192G34B227;x;
1082;236;6;64;limgrave_barony_103;x;
1083;221;92;114;R221G92B114;x;
1084;215;234;186;R215G234B186;x;
1085;14;57;71;R14G57B71;x;
1086;246;141;106;R246G141B106;x;
1087;121;86;21;R121G86B21;x;
1088;236;9;202;R236G9B202;x;
1089;183;50;114;R183G50B114;x;
1090;124;240;41;R124G240B41;x;
1091;221;122;174;wp_barony_53;x;
1092;187;97;199;R187G97B199;x;
1093;160;97;138;R160G97B138;x;
1094;206;127;244;R206G127B244;x;
1095;201;85;165;R201G85B165;x;
1096;7;14;162;R7G14B162;x;
1097;45;171;108;R45G171B108;x;
1098;5;220;87;limgrave_barony_81;x;
1099;107;189;178;R107G189B178;x;
1100;63;175;175;R63G175B175;x;
1101;53;32;163;R53G32B163;x;
1102;197;155;60;R197G155B60;x;
1103;198;139;81;R198G139B81;x;
1104;150;121;101;R150G121B101;x;
1105;197;45;121;R197G45B121;x;
1106;148;60;199;R148G60B199;x;
1107;6;39;236;R6G39B236;x;
1108;48;4;15;R48G4B15;x;
1109;85;1;19;R85G1B19;x;
1110;196;157;107;R196G157B107;x;
1111;164;142;6;limgrave_barony_61;x;
1112;242;82;87;R242G82B87;x;
1113;31;81;70;R31G81B70;x;
1114;244;237;219;R244G237B219;x;
1115;10;10;234;R10G10B234;x;
1116;51;184;121;R51G184B121;x;
1117;5;142;243;R5G142B243;x;
1118;239;36;207;R239G36B207;x;
1119;84;124;152;divinetower_caelid_1;x;
1120;7;23;182;R7G23B182;x;
1121;213;78;207;R213G78B207;x;
1122;176;116;174;R176G116B174;x;
1123;130;181;113;R130G181B113;x;
1124;96;20;165;R96G20B165;x;
1125;217;157;19;R217G157B19;x;
1126;28;88;242;R28G88B242;x;
1127;31;159;238;limgrave_barony_11;x;
1128;15;172;46;R15G172B46;x;
1129;161;98;46;R161G98B46;x;
1130;62;123;33;R62G123B33;x;
1131;216;157;20;R216G157B20;x;
1132;9;230;217;R9G230B217;x;
1133;194;157;141;R194G157B141;x;
1134;7;178;124;R7G178B124;x;
1135;53;211;183;R53G211B183;x;
1136;139;170;244;R139G170B244;x;
1137;40;110;219;R40G110B219;x;
1138;116;213;23;R116G213B23;x;
1139;59;139;40;R59G139B40;x;
1140;236;99;154;R236G99B154;x;
1141;119;67;68;R119G67B68;x;
1142;231;242;35;R231G242B35;x;
1143;222;3;203;R222G3B203;x;
1144;47;55;51;R47G55B51;x;
1145;99;217;34;R99G217B34;x;
1146;113;143;56;R113G143B56;x;
1147;34;60;99;R34G60B99;x;
1148;69;3;152;R69G3B152;x;
1149;144;169;134;R144G169B134;x;
1150;33;242;73;R33G242B73;x;
1151;228;183;186;R228G183B186;x;
1152;83;52;250;R83G52B250;x;
1153;71;88;89;limgrave_barony_142;x;
1154;47;33;118;R47G33B118;x;
1155;129;102;217;R129G102B217;x;
1156;184;106;50;R184G106B50;x;
1157;192;204;39;R192G204B39;x;
1158;218;251;210;R218G251B210;x;
1159;41;226;209;R41G226B209;x;
1160;231;56;123;R231G56B123;x;
1161;235;89;61;R235G89B61;x;
1162;190;236;232;R190G236B232;x;
1163;114;151;214;R114G151B214;x;
1164;162;107;177;R162G107B177;x;
1165;158;54;169;R158G54B169;x;
1166;124;87;194;R124G87B194;x;
1167;174;239;39;R174G239B39;x;
1168;193;46;191;R193G46B191;x;
1169;212;100;102;R212G100B102;x;
1170;51;65;136;R51G65B136;x;
1171;185;105;167;R185G105B167;x;
1172;108;151;13;limgrave_barony_111;x;
1173;254;159;40;R254G159B40;x;
1174;130;122;80;R130G122B80;x;
1175;223;215;51;R223G215B51;x;
1176;150;14;233;R150G14B233;x;
1177;143;201;72;R143G201B72;x;
1178;198;123;138;R198G123B138;x;
1179;192;237;154;R192G237B154;x;
1180;51;194;6;R51G194B6;x;
1181;56;156;217;R56G156B217;x;
1182;65;231;179;R65G231B179;x;
1183;30;177;4;R30G177B4;x;
1184;193;231;213;R193G231B213;x;
1185;167;177;64;R167G177B64;x;
1186;67;229;9;R67G229B9;x;
1187;79;81;44;R79G81B44;x;
1188;57;77;101;R57G77B101;x;
1189;224;124;18;R224G124B18;x;
1190;1;127;168;R1G127B168;x;
1191;167;99;153;R167G99B153;x;
1192;218;13;174;R218G13B174;x;
1193;191;161;186;R191G161B186;x;
1194;248;201;186;R248G201B186;x;
1195;180;173;190;R180G173B190;x;
1196;243;221;46;R243G221B46;x;
1197;113;84;49;R113G84B49;x;
1198;77;175;0;R77G175B0;x;
1199;203;124;231;R203G124B231;x;
1200;105;193;157;R105G193B157;x;
1201;64;98;144;R64G98B144;x;
1202;240;57;132;R240G57B132;x;
1203;133;201;189;R133G201B189;x;
1204;51;231;35;limgrave_barony_86;x;
1205;88;157;34;R88G157B34;x;
1206;216;230;158;wp_barony_37;x;
1207;94;223;166;R94G223B166;x;
1208;166;170;249;limgrave_barony_64;x;
1209;250;184;99;R250G184B99;x;
1210;175;208;132;R175G208B132;x;
1211;236;107;86;R236G107B86;x;
1212;100;10;143;R100G10B143;x;
1213;53;108;22;R53G108B22;x;
1214;254;166;90;R254G166B90;x;
1215;241;219;30;R241G219B30;x;
1216;126;35;242;R126G35B242;x;
1217;227;124;144;R227G124B144;x;
1218;169;241;7;R169G241B7;x;
1219;202;145;63;R202G145B63;x;
1220;56;196;175;R56G196B175;x;
1221;142;1;86;R142G1B86;x;
1222;155;131;56;R155G131B56;x;
1223;55;186;232;limgrave_barony_169;x;
1224;7;250;213;wp_barony_21;x;
1225;202;138;63;R202G138B63;x;
1226;209;43;175;limgrave_barony_153;x;
1227;25;39;119;R25G39B119;x;
1228;83;62;53;R83G62B53;x;
1229;255;68;200;R255G68B200;x;
1230;173;164;213;R173G164B213;x;
1231;51;195;223;R51G195B223;x;
1232;117;125;189;R117G125B189;x;
1233;172;184;25;R172G184B25;x;
1234;184;180;108;R184G180B108;x;
1235;117;181;223;R117G181B223;x;
1236;36;62;177;R36G62B177;x;
1237;183;174;117;R183G174B117;x;
1238;142;147;135;limgrave_barony_38;x;
1239;10;96;197;R10G96B197;x;
1240;255;42;167;R255G42B167;x;
1241;60;153;222;R60G153B222;x;
1242;50;86;168;R50G86B168;x;
1243;22;23;50;R22G23B50;x;
1244;172;48;107;R172G48B107;x;
1245;135;77;209;R135G77B209;x;
1246;206;88;143;R206G88B143;x;
1247;27;227;84;R27G227B84;x;
1248;93;178;190;R93G178B190;x;
1249;178;239;116;R178G239B116;x;
1250;203;54;139;R203G54B139;x;
1251;223;253;15;R223G253B15;x;
1252;16;119;186;R16G119B186;x;
1253;145;28;209;R145G28B209;x;
1254;196;146;175;R196G146B175;x;
1255;38;242;145;R38G242B145;x;
1256;154;113;237;R154G113B237;x;
1257;61;220;33;R61G220B33;x;
1258;170;45;233;R170G45B233;x;
1259;192;70;197;R192G70B197;x;
1260;142;199;127;R142G199B127;x;
1261;158;124;55;R158G124B55;x;
1262;246;27;194;R246G27B194;x;
1263;89;162;194;R89G162B194;x;
1264;152;123;58;R152G123B58;x;
1265;58;233;52;R58G233B52;x;
1266;66;54;67;R66G54B67;x;
1267;218;63;255;R218G63B255;x;
1268;105;42;54;R105G42B54;x;
1269;1;173;45;R1G173B45;x;
1270;207;119;194;R207G119B194;x;
1271;120;38;139;R120G38B139;x;
1272;101;220;145;R101G220B145;x;
1273;144;125;118;limgrave_barony_193;x;
1274;82;110;250;R82G110B250;x;
1275;227;185;65;wp_barony_10;x;
1276;58;148;127;limgrave_barony_18;x;
1277;118;254;108;limgrave_barony_182;x;
1278;15;250;4;R15G250B4;x;
1279;254;58;219;R254G58B219;x;
1280;22;239;103;R22G239B103;x;
1281;251;190;106;R251G190B106;x;
1282;106;119;6;R106G119B6;x;
1283;138;208;111;R138G208B111;x;
1284;120;1;149;R120G1B149;x;
1285;45;215;234;R45G215B234;x;
1286;161;26;238;R161G26B238;x;
1287;228;145;122;R228G145B122;x;
1288;50;144;161;R50G144B161;x;
1289;42;110;48;R42G110B48;x;
1290;143;233;44;R143G233B44;x;
1291;46;128;247;R46G128B247;x;
1292;203;173;53;R203G173B53;x;
1293;207;59;66;R207G59B66;x;
1294;25;15;248;limgrave_barony_91;x;
1295;88;31;135;R88G31B135;x;
1296;89;137;21;R89G137B21;x;
1297;217;159;187;R217G159B187;x;
1298;14;56;10;R14G56B10;x;
1299;231;107;57;R231G107B57;x;
1300;152;64;241;limgrave_barony_141;x;
1301;169;230;97;R169G230B97;x;
1302;109;93;202;R109G93B202;x;
1303;183;163;10;R183G163B10;x;
1304;36;253;234;R36G253B234;x;
1305;230;57;209;R230G57B209;x;
1306;85;221;212;limgrave_barony_35;x;
1307;44;240;218;R44G240B218;x;
1308;15;26;106;R15G26B106;x;
1309;26;53;198;R26G53B198;x;
1310;221;199;45;R221G199B45;x;
1311;124;126;50;R124G126B50;x;
1312;81;225;54;R81G225B54;x;
1313;183;218;26;R183G218B26;x;
1314;110;117;224;R110G117B224;x;
1315;192;92;113;R192G92B113;x;
1316;96;68;25;R96G68B25;x;
1317;167;222;149;R167G222B149;x;
1318;247;84;178;R247G84B178;x;
1319;252;187;20;R252G187B20;x;
1320;135;14;194;limgrave_barony_17;x;
1321;120;171;158;R120G171B158;x;
1322;211;82;29;R211G82B29;x;
1323;174;179;120;R174G179B120;x;
1324;143;27;160;R143G27B160;x;
1325;60;148;13;limgrave_barony_30;x;
1326;232;34;174;R232G34B174;x;
1327;196;182;168;R196G182B168;x;
1328;215;8;64;R215G8B64;x;
1329;180;37;227;R180G37B227;x;
1330;98;196;175;R98G196B175;x;
1331;43;141;239;R43G141B239;x;
1332;241;0;235;R241G0B235;x;
1333;182;184;159;R182G184B159;x;
1334;250;136;230;R250G136B230;x;
1335;196;12;193;R196G12B193;x;
1336;75;192;15;R75G192B15;x;
1337;172;247;124;limgrave_barony_70;x;
1338;10;215;47;R10G215B47;x;
1339;135;88;45;R135G88B45;x;
1340;198;161;123;wp_barony_11;x;
1341;187;187;243;R187G187B243;x;
1342;56;100;102;R56G100B102;x;
1343;189;201;25;R189G201B25;x;
1344;22;215;204;R22G215B204;x;
1345;206;160;153;wp_barony_61;x;
1346;19;2;88;R19G2B88;x;
1347;12;31;231;R12G31B231;x;
1348;128;177;84;R128G177B84;x;
1349;207;67;141;R207G67B141;x;
1350;106;66;120;R106G66B120;x;
1351;205;109;66;R205G109B66;x;
1352;25;207;50;R25G207B50;x;
1353;26;143;17;R26G143B17;x;
1354;83;78;193;limgrave_barony_78;x;
1355;223;16;225;R223G16B225;x;
1356;230;187;191;R230G187B191;x;
1357;42;186;57;R42G186B57;x;
1358;5;84;143;limgrave_barony_80;x;
1359;255;87;167;R255G87B167;x;
1360;29;129;222;R29G129B222;x;
1361;85;234;16;R85G234B16;x;
1362;20;101;37;R20G101B37;x;
1363;254;244;253;R254G244B253;x;
1364;219;254;196;R219G254B196;x;
1365;50;196;68;R50G196B68;x;
1366;27;109;26;R27G109B26;x;
1367;99;171;211;limgrave_barony_186;x;
1368;224;72;46;R224G72B46;x;
1369;205;115;184;limgrave_barony_47;x;
1370;63;2;206;R63G2B206;x;
1371;254;199;41;R254G199B41;x;
1372;229;156;224;R229G156B224;x;
1373;233;109;48;R233G109B48;x;
1374;134;87;212;R134G87B212;x;
1375;90;3;36;R90G3B36;x;
1376;221;175;98;R221G175B98;x;
1377;120;156;70;R120G156B70;x;
1378;70;103;181;R70G103B181;x;
1379;125;116;159;R125G116B159;x;
1380;121;143;49;R121G143B49;x;
1381;61;44;156;R61G44B156;x;
1382;182;73;189;R182G73B189;x;
1383;165;70;250;R165G70B250;x;
1384;224;253;111;R224G253B111;x;
1385;71;193;200;limgrave_barony_139;x;
1386;220;62;228;R220G62B228;x;
1387;109;158;234;R109G158B234;x;
1388;38;200;103;R38G200B103;x;
1389;221;164;116;R221G164B116;x;
1390;176;99;115;R176G99B115;x;
1391;37;251;28;R37G251B28;x;
1392;210;192;61;R210G192B61;x;
1393;219;133;25;R219G133B25;x;
1394;218;73;104;R218G73B104;x;
1395;233;62;207;R233G62B207;x;
1396;159;216;110;R159G216B110;x;
1397;143;222;210;R143G222B210;x;
1398;40;68;185;R40G68B185;x;
1399;182;238;174;R182G238B174;x;
1400;56;126;155;R56G126B155;x;
1401;126;185;19;R126G185B19;x;
1402;224;106;77;R224G106B77;x;
1403;202;28;108;R202G28B108;x;
1404;124;88;9;R124G88B9;x;
1405;63;223;203;R63G223B203;x;
1406;228;92;142;R228G92B142;x;
1407;142;60;238;R142G60B238;x;
1408;191;75;140;R191G75B140;x;
1409;138;72;48;R138G72B48;x;
1410;82;143;185;R82G143B185;x;
1411;94;190;151;limgrave_barony_66;x;
1412;16;61;206;R16G61B206;x;
1413;57;222;241;R57G222B241;x;
1414;182;240;101;R182G240B101;x;
1415;114;238;251;limgrave_barony_183;x;
1416;23;54;41;R23G54B41;x;
1417;83;21;166;R83G21B166;x;
1418;52;42;211;R52G42B211;x;
1419;220;55;57;R220G55B57;x;
1420;88;199;1;R88G199B1;x;
1421;137;232;253;limgrave_barony_5;x;
1422;123;249;69;R123G249B69;x;
1423;236;116;211;R236G116B211;x;
1424;152;61;111;R152G61B111;x;
1425;215;238;97;R215G238B97;x;
1426;126;0;245;R126G0B245;x;
1427;194;202;74;R194G202B74;x;
1428;40;43;101;R40G43B101;x;
1429;96;229;77;wp_barony_60;x;
1430;100;223;251;R100G223B251;x;
1431;151;158;63;R151G158B63;x;
1432;0;196;27;R0G196B27;x;
1433;92;145;42;R92G145B42;x;
1434;171;0;77;R171G0B77;x;
1435;173;196;75;R173G196B75;x;
1436;192;11;176;R192G11B176;x;
1437;111;42;53;R111G42B53;x;
1438;221;121;106;R221G121B106;x;
1439;145;243;108;R145G243B108;x;
1440;151;109;151;R151G109B151;x;
1441;96;179;120;R96G179B120;x;
1442;57;223;172;R57G223B172;x;
1443;240;104;132;R240G104B132;x;
1444;137;88;189;R137G88B189;x;
1445;114;229;217;R114G229B217;x;
1446;71;147;188;limgrave_barony_46;x;
1447;136;174;57;R136G174B57;x;
1448;152;5;226;R152G5B226;x;
1449;120;116;28;R120G116B28;x;
1450;239;37;172;R239G37B172;x;
1451;73;70;195;R73G70B195;x;
1452;128;197;14;R128G197B14;x;
1453;55;20;98;wp_barony_12;x;
1454;163;75;166;R163G75B166;x;
1455;202;0;140;R202G0B140;x;
1456;229;50;63;limgrave_barony_175;x;
1457;97;140;47;R97G140B47;x;
1458;31;73;28;R31G73B28;x;
1459;26;104;46;R26G104B46;x;
1460;225;52;200;limgrave_barony_74;x;
1461;169;20;60;R169G20B60;x;
1462;61;47;124;R61G47B124;x;
1463;63;143;72;R63G143B72;x;
1464;244;184;212;R244G184B212;x;
1465;171;196;114;R171G196B114;x;
1466;112;143;213;R112G143B213;x;
1467;130;42;161;R130G42B161;x;
1468;83;51;157;R83G51B157;x;
1469;244;62;28;R244G62B28;x;
1470;218;206;232;R218G206B232;x;
1471;26;129;140;R26G129B140;x;
1472;18;40;32;R18G40B32;x;
1473;111;180;229;R111G180B229;x;
1474;131;19;5;R131G19B5;x;
1475;85;89;16;R85G89B16;x;
1476;16;24;37;R16G24B37;x;
1477;79;116;72;R79G116B72;x;
1478;64;195;156;R64G195B156;x;
1479;145;163;65;R145G163B65;x;
1480;67;137;40;R67G137B40;x;
1481;45;243;21;R45G243B21;x;
1482;98;53;247;R98G53B247;x;
1483;207;23;142;R207G23B142;x;
1484;215;30;118;R215G30B118;x;
1485;247;199;63;R247G199B63;x;
1486;6;90;89;wp_barony_46;x;
1487;236;228;244;limgrave_barony_6;x;
1488;192;62;96;R192G62B96;x;
1489;169;150;250;R169G150B250;x;
1490;5;25;48;R5G25B48;x;
1491;147;155;26;R147G155B26;x;
1492;88;15;117;R88G15B117;x;
1493;213;125;215;R213G125B215;x;
1494;110;120;207;R110G120B207;x;
1495;29;40;28;R29G40B28;x;
1496;232;238;186;R232G238B186;x;
1497;142;34;189;R142G34B189;x;
1498;255;234;117;R255G234B117;x;
1499;110;41;89;R110G41B89;x;
1500;58;161;32;R58G161B32;x;
1501;255;243;243;R255G243B243;x;
1502;89;169;176;limgrave_barony_53;x;
1503;43;36;54;R43G36B54;x;
1504;43;164;6;R43G164B6;x;
1505;106;231;14;R106G231B14;x;
